DataId,CommId,DeviceName,DeviceDateTime,AgeInSeconds,BatteryVoltage,GpsQuality,Latitude,Longitude,SubmergedPercent,Temperature0cm
9374656,"300234063602780","UOH-MS-0001",2015-08-05 12:40:08,45608,12.4,3,24.120859,-156.613495,11,26.65
9374649,"300234063602780","UOH-MS-0001",2015-08-05 12:30:08,45008,12.4,3,24.121302,-156.612946,9,26.65
9374642,"300234063602780","UOH-MS-0001",2015-08-05 12:20:08,44408,12.4,3,24.121578,-156.612534,13,26.65
9374635,"300234063602780","UOH-MS-0001",2015-08-05 12:10:08,43808,12.4,3,24.121801,-156.612061,11,26.65
9374617,"300234063602780","UOH-MS-0001",2015-08-05 12:00:06,43206,12.4,3,24.121935,-156.611725,14,26.65
9374569,"300234063602780","UOH-MS-0001",2015-08-05 11:50:36,42636,12.4,3,24.121899,-156.611496,14,26.65
9374564,"300234063602780","UOH-MS-0001",2015-08-05 11:40:34,42034,12.4,3,24.12215,-156.610901,13,26.65
9374557,"300234063602780","UOH-MS-0001",2015-08-05 11:30:07,41407,12.4,3,24.122419,-156.610291,13,26.65
9374504,"300234063602780","UOH-MS-0001",2015-08-05 11:20:07,40807,12.4,3,24.12302,-156.609573,11,26.65
9374499,"300234063602780","UOH-MS-0001",2015-08-05 11:10:09,40209,12.4,3,24.123678,-156.60881,13,26.65
9374486,"300234063602780","UOH-MS-0001",2015-08-05 11:00:08,39608,12.4,3,24.124456,-156.607971,15,26.65
9374451,"300234063602780","UOH-MS-0001",2015-08-05 10:50:07,39007,12.4,3,24.125158,-156.606995,10,26.65
9374445,"300234063602780","UOH-MS-0001",2015-08-05 10:40:07,38407,12.4,3,24.126263,-156.606079,11,26.65
9374438,"300234063602780","UOH-MS-0001",2015-08-05 10:30:07,37807,12.4,3,24.127377,-156.60498,11,26.65
9374431,"300234063602780","UOH-MS-0001",2015-08-05 10:20:09,37209,12.4,3,24.128778,-156.603806,15,26.65
9374424,"300234063602780","UOH-MS-0001",2015-08-05 10:10:08,36608,12.4,3,24.13007,-156.602554,11,26.65
9374410,"300234063602780","UOH-MS-0001",2015-08-05 10:01:06,36066,12.4,3,24.131384,-156.601181,11,26.65
9374368,"300234063602780","UOH-MS-0001",2015-08-05 09:50:08,35408,12.4,3,24.133083,-156.599564,12,26.65
9374361,"300234063602780","UOH-MS-0001",2015-08-05 09:40:08,34808,12.4,3,24.134724,-156.598267,10,26.65
9374272,"300234063602780","UOH-MS-0001",2015-08-05 09:30:07,34207,12.4,3,24.136497,-156.596954,11,26.65
9374150,"300234063602780","UOH-MS-0001",2015-08-05 09:20:07,33607,12.4,3,24.138378,-156.595718,9,26.65
9374143,"300234063602780","UOH-MS-0001",2015-08-05 09:10:07,33007,12.4,3,24.14039,-156.59436,11,26.65
9374131,"300234063602780","UOH-MS-0001",2015-08-05 09:00:07,32407,12.4,3,24.142302,-156.593155,10,26.65
9374096,"300234063602780","UOH-MS-0001",2015-08-05 08:50:08,31808,12.4,3,24.144037,-156.592117,11,26.65
9374089,"300234063602780","UOH-MS-0001",2015-08-05 08:40:07,31207,12.4,3,24.145784,-156.591217,13,26.7
9374082,"300234063602780","UOH-MS-0001",2015-08-05 08:30:08,30608,12.4,3,24.147585,-156.59024,12,26.7
9374072,"300234063602780","UOH-MS-0001",2015-08-05 08:20:07,30007,12.4,3,24.149338,-156.589264,15,26.7
9374068,"300234063602780","UOH-MS-0001",2015-08-05 08:10:07,29407,12.4,3,24.150885,-156.588348,14,26.7
9374053,"300234063602780","UOH-MS-0001",2015-08-05 08:00:07,28807,12.4,3,24.152328,-156.587448,12,26.7
9374003,"300234063602780","UOH-MS-0001",2015-08-05 07:50:09,28209,12.4,3,24.15369,-156.586533,12,26.7
9373827,"300234063602780","UOH-MS-0001",2015-08-05 07:40:07,27607,12.4,3,24.155128,-156.585526,12,26.7
9373743,"300234063602780","UOH-MS-0001",2015-08-05 07:30:07,27007,12.4,3,24.156677,-156.584686,11,26.7
9373734,"300234063602780","UOH-MS-0001",2015-08-05 07:20:07,26407,12.4,3,24.158245,-156.58403,10,26.7
9373728,"300234063602780","UOH-MS-0001",2015-08-05 07:10:07,25807,12.4,3,24.159798,-156.583267,10,26.7
9373716,"300234063602780","UOH-MS-0001",2015-08-05 07:00:07,25207,12.4,3,24.161112,-156.582535,10,26.7
9373679,"300234063602780","UOH-MS-0001",2015-08-05 06:50:07,24607,12.4,3,24.162426,-156.581726,10,26.7
9373672,"300234063602780","UOH-MS-0001",2015-08-05 06:40:09,24009,12.4,3,24.163633,-156.580765,11,26.7
9373665,"300234063602780","UOH-MS-0001",2015-08-05 06:30:06,23406,12.4,3,24.164656,-156.579941,13,26.7
9373658,"300234063602780","UOH-MS-0001",2015-08-05 06:20:07,22807,12.4,3,24.165609,-156.578949,10,26.7
9373651,"300234063602780","UOH-MS-0001",2015-08-05 06:10:09,22209,12.4,3,24.166527,-156.577957,10,26.7
9373640,"300234063602780","UOH-MS-0001",2015-08-05 06:01:01,21661,12.4,3,24.167242,-156.577057,10,26.7
9373243,"300234063602780","UOH-MS-0001",2015-08-05 05:50:08,21008,12.4,3,24.167952,-156.575897,10,26.7
9373003,"300234063602780","UOH-MS-0001",2015-08-05 05:40:07,20407,12.4,3,24.168758,-156.574722,11,26.7
9372996,"300234063602780","UOH-MS-0001",2015-08-05 05:30:11,19811,12.4,3,24.169674,-156.573578,12,26.7
9372989,"300234063602780","UOH-MS-0001",2015-08-05 05:20:08,19208,12.4,3,24.170649,-156.572296,12,26.7
9372982,"300234063602780","UOH-MS-0001",2015-08-05 05:10:10,18610,12.4,3,24.171637,-156.571152,13,26.7
9372970,"300234063602780","UOH-MS-0001",2015-08-05 05:00:10,18010,12.4,3,24.17256,-156.570023,11,26.7
9372935,"300234063602780","UOH-MS-0001",2015-08-05 04:50:09,17409,12.4,3,24.173531,-156.568542,8,26.75
9372928,"300234063602780","UOH-MS-0001",2015-08-05 04:40:08,16808,12.4,3,24.174337,-156.56691,10,26.75
9372921,"300234063602780","UOH-MS-0001",2015-08-05 04:30:08,16208,12.4,3,24.175112,-156.565262,10,26.75
9372914,"300234063602780","UOH-MS-0001",2015-08-05 04:20:08,15608,12.4,3,24.175783,-156.563873,12,26.75
9372907,"300234063602780","UOH-MS-0001",2015-08-05 04:10:09,15009,12.4,3,24.176233,-156.562576,12,26.75
9372892,"300234063602780","UOH-MS-0001",2015-08-05 04:00:08,14408,12.4,3,24.176762,-156.561462,11,26.8
9372847,"300234063602780","UOH-MS-0001",2015-08-05 03:50:37,13837,12.4,3,24.177273,-156.560471,11,26.8
9372840,"300234063602780","UOH-MS-0001",2015-08-05 03:40:10,13210,12.4,3,24.177515,-156.559738,9,26.8
9372833,"300234063602780","UOH-MS-0001",2015-08-05 03:30:37,12637,12.4,3,24.177486,-156.559219,11,26.8
9372824,"300234063602780","UOH-MS-0001",2015-08-05 03:20:09,12009,12.4,3,24.177452,-156.559036,12,26.8
9372819,"300234063602780","UOH-MS-0001",2015-08-05 03:10:24,11424,12.4,3,24.177231,-156.558685,9,26.8
9372805,"300234063602780","UOH-MS-0001",2015-08-05 03:00:08,10808,12.4,3,24.176872,-156.558411,12,26.8
9372768,"300234063602780","UOH-MS-0001",2015-08-05 02:50:10,10210,12.4,3,24.176617,-156.558044,11,26.8
9372763,"300234063602780","UOH-MS-0001",2015-08-05 02:40:11,9611,12.4,3,24.176361,-156.557877,10,26.8
9372755,"300234063602780","UOH-MS-0001",2015-08-05 02:30:08,9008,12.4,3,24.176128,-156.557785,9,26.8
9372746,"300234063602780","UOH-MS-0001",2015-08-05 02:20:08,8408,12.4,3,24.175978,-156.557907,11,26.8
9372741,"300234063602780","UOH-MS-0001",2015-08-05 02:10:10,7810,12.4,3,24.175627,-156.558151,11,26.8
9372730,"300234063602780","UOH-MS-0001",2015-08-05 02:00:10,7210,12.4,3,24.175007,-156.558548,14,26.8
9372683,"300234063602780","UOH-MS-0001",2015-08-05 01:50:08,6608,12.4,3,24.17432,-156.558838,12,26.8
9372644,"300234063602780","UOH-MS-0001",2015-08-05 01:40:08,6008,12.4,3,24.173634,-156.559158,12,26.8
9372501,"300234063602780","UOH-MS-0001",2015-08-05 01:30:08,5408,12.4,3,24.172873,-156.559555,15,26.8
9372481,"300234063602780","UOH-MS-0001",2015-08-05 01:20:11,4811,12.4,3,24.172197,-156.559891,10,26.8
9372474,"300234063602780","UOH-MS-0001",2015-08-05 01:10:09,4209,12.4,3,24.171453,-156.560165,11,26.8
9372463,"300234063602780","UOH-MS-0001",2015-08-05 01:00:09,3609,12.4,3,24.170614,-156.560349,10,26.85
9372427,"300234063602780","UOH-MS-0001",2015-08-05 00:50:08,3008,12.4,3,24.169878,-156.560455,11,26.8
9372420,"300234063602780","UOH-MS-0001",2015-08-05 00:40:10,2410,12.4,3,24.16931,-156.560455,12,26.8
9372413,"300234063602780","UOH-MS-0001",2015-08-05 00:30:08,1808,12.4,3,24.168886,-156.560349,12,26.8
9372406,"300234063602780","UOH-MS-0001",2015-08-05 00:20:08,1208,12.4,3,24.168533,-156.560165,12,26.8
9372399,"300234063602780","UOH-MS-0001",2015-08-05 00:10:08,608,12.4,3,24.168022,-156.559875,11,26.8
9372387,"300234063602780","UOH-MS-0001",2015-08-05 00:01:01,61,12.4,3,24.167681,-156.559586,13,26.8
9372320,"300234063602780","UOH-MS-0001",2015-08-04 23:50:08,85808,12.4,3,24.167356,-156.559052,13,26.8
9372181,"300234063602780","UOH-MS-0001",2015-08-04 23:40:08,85208,12.4,3,24.16712,-156.558456,13,26.8
9372058,"300234063602780","UOH-MS-0001",2015-08-04 23:30:08,84608,12.4,3,24.167149,-156.557968,11,26.8
9372049,"300234063602780","UOH-MS-0001",2015-08-04 23:20:08,84008,12.4,3,24.167219,-156.557297,9,26.75
9372044,"300234063602780","UOH-MS-0001",2015-08-04 23:10:08,83408,12.4,3,24.167185,-156.556503,10,26.8
9372032,"300234063602780","UOH-MS-0001",2015-08-04 23:00:08,82808,12.4,3,24.16729,-156.55574,11,26.75
9371995,"300234063602780","UOH-MS-0001",2015-08-04 22:50:09,82209,12.4,3,24.167542,-156.554825,12,26.75
9371990,"300234063602780","UOH-MS-0001",2015-08-04 22:40:08,81608,12.4,3,24.167959,-156.553879,12,26.75
9371983,"300234063602780","UOH-MS-0001",2015-08-04 22:30:08,81008,12.4,3,24.168455,-156.553009,11,26.75
9371976,"300234063602780","UOH-MS-0001",2015-08-04 22:20:09,80409,12.4,3,24.168928,-156.552139,9,26.75
9371969,"300234063602780","UOH-MS-0001",2015-08-04 22:10:08,79808,12.4,3,24.169331,-156.551178,11,26.75
9371955,"300234063602780","UOH-MS-0001",2015-08-04 22:00:09,79209,12.4,3,24.169792,-156.550293,11,26.75
9371798,"300234063602780","UOH-MS-0001",2015-08-04 21:50:37,78637,12.4,3,24.170153,-156.54953,11,26.75
9371523,"300234063602780","UOH-MS-0001",2015-08-04 21:40:13,78013,12.4,3,24.170506,-156.548843,9,26.7
9371389,"300234063602780","UOH-MS-0001",2015-08-04 21:30:38,77438,12.4,3,24.170887,-156.548264,11,26.75
9371381,"300234063602780","UOH-MS-0001",2015-08-04 21:20:13,76813,12.4,3,24.171381,-156.547729,10,26.7
9371374,"300234063602780","UOH-MS-0001",2015-08-04 21:10:09,76209,12.4,3,24.171661,-156.54718,12,26.7
9371364,"300234063602780","UOH-MS-0001",2015-08-04 21:00:19,75619,12.4,3,24.171886,-156.5466,11,26.7
9371327,"300234063602780","UOH-MS-0001",2015-08-04 20:50:10,75010,12.4,3,24.172203,-156.546005,11,26.7
9371321,"300234063602780","UOH-MS-0001",2015-08-04 20:40:09,74409,12.4,3,24.172482,-156.545197,9,26.7
9371314,"300234063602780","UOH-MS-0001",2015-08-04 20:30:07,73807,12.4,3,24.172968,-156.544327,10,26.7
9371307,"300234063602780","UOH-MS-0001",2015-08-04 20:20:08,73208,12.4,3,24.173527,-156.543289,13,26.7
9371300,"300234063602780","UOH-MS-0001",2015-08-04 20:10:07,72607,12.4,3,24.174133,-156.542084,10,26.65
9371282,"300234063602780","UOH-MS-0001",2015-08-04 20:00:07,72007,12.4,3,24.174788,-156.54071,11,26.65
9371235,"300234063602780","UOH-MS-0001",2015-08-04 19:50:07,71407,12.4,3,24.175373,-156.53923,11,26.65
9371230,"300234063602780","UOH-MS-0001",2015-08-04 19:40:09,70809,12.4,3,24.176044,-156.537766,11,26.65
9371223,"300234063602780","UOH-MS-0001",2015-08-04 19:30:07,70207,12.4,3,24.176723,-156.536041,11,26.65
9371214,"300234063602780","UOH-MS-0001",2015-08-04 19:20:07,69607,12.4,3,24.177187,-156.534409,11,26.65
9371209,"300234063602780","UOH-MS-0001",2015-08-04 19:10:07,69007,12.4,3,24.177792,-156.532669,9,26.65
9371198,"300234063602780","UOH-MS-0001",2015-08-04 19:00:07,68407,12.4,3,24.178503,-156.531097,12,26.6
9371162,"300234063602780","UOH-MS-0001",2015-08-04 18:50:07,67807,12.4,3,24.179094,-156.529602,10,26.6
9371155,"300234063602780","UOH-MS-0001",2015-08-04 18:40:07,67207,12.4,3,24.179708,-156.528076,11,26.6
9371148,"300234063602780","UOH-MS-0001",2015-08-04 18:30:07,66607,12.4,3,24.180326,-156.526718,13,26.6
9371141,"300234063602780","UOH-MS-0001",2015-08-04 18:20:08,66008,12.4,3,24.180841,-156.525482,12,26.6
9371134,"300234063602780","UOH-MS-0001",2015-08-04 18:10:10,65410,12.4,3,24.181393,-156.524231,12,26.6
9371121,"300234063602780","UOH-MS-0001",2015-08-04 18:01:01,64861,12.4,3,24.18199,-156.522995,10,26.6
9371079,"300234063602780","UOH-MS-0001",2015-08-04 17:50:08,64208,12.4,3,24.182562,-156.52179,12,26.6
9371012,"300234063602780","UOH-MS-0001",2015-08-04 17:40:08,63608,12.4,3,24.182816,-156.520325,9,26.6
9370834,"300234063602780","UOH-MS-0001",2015-08-04 17:30:08,63008,12.4,3,24.183104,-156.518616,10,26.6
9370800,"300234063602780","UOH-MS-0001",2015-08-04 17:20:07,62407,12.4,3,24.183487,-156.516968,12,26.6
9370793,"300234063602780","UOH-MS-0001",2015-08-04 17:10:07,61807,12.4,3,24.18395,-156.515182,11,26.6
9370782,"300234063602780","UOH-MS-0001",2015-08-04 17:00:08,61208,12.4,3,24.184151,-156.513412,11,26.6
9370744,"300234063602780","UOH-MS-0001",2015-08-04 16:50:07,60607,12.4,3,24.184284,-156.511719,8,26.6
9370736,"300234063602780","UOH-MS-0001",2015-08-04 16:40:07,60007,12.4,3,24.184496,-156.510147,11,26.6
9370730,"300234063602780","UOH-MS-0001",2015-08-04 16:30:07,59407,12.4,3,24.184853,-156.508575,10,26.6
9370721,"300234063602780","UOH-MS-0001",2015-08-04 16:20:07,58807,12.4,3,24.185501,-156.506912,13,26.6
9370715,"300234063602780","UOH-MS-0001",2015-08-04 16:10:08,58208,12.4,3,24.186155,-156.505417,10,26.6
9370704,"300234063602780","UOH-MS-0001",2015-08-04 16:00:07,57607,12.4,3,24.186562,-156.504135,10,26.6
9370656,"300234063602780","UOH-MS-0001",2015-08-04 15:50:08,57008,12.4,3,24.187071,-156.502823,9,26.6
9370572,"300234063602780","UOH-MS-0001",2015-08-04 15:40:08,56408,12.4,3,24.187677,-156.501358,11,26.6
9370423,"300234063602780","UOH-MS-0001",2015-08-04 15:31:07,55867,12.4,3,24.188108,-156.500275,10,26.6
9370380,"300234063602780","UOH-MS-0001",2015-08-04 15:20:12,55212,12.4,3,24.188599,-156.499176,11,26.6
9370373,"300234063602780","UOH-MS-0001",2015-08-04 15:11:09,54669,12.4,3,24.188824,-156.498291,11,26.6
9370360,"300234063602780","UOH-MS-0001",2015-08-04 15:00:27,54027,12.4,3,24.189056,-156.497406,12,26.6
9370325,"300234063602780","UOH-MS-0001",2015-08-04 14:50:15,53415,12.4,3,24.189074,-156.49649,12,26.6
9370318,"300234063602780","UOH-MS-0001",2015-08-04 14:40:10,52810,12.4,3,24.189135,-156.495544,10,26.6
9370310,"300234063602780","UOH-MS-0001",2015-08-04 14:30:18,52218,12.4,3,24.189259,-156.494644,10,26.6
9370298,"300234063602780","UOH-MS-0001",2015-08-04 14:20:09,51609,12.4,3,24.189203,-156.493927,10,26.6
9370291,"300234063602780","UOH-MS-0001",2015-08-04 14:10:08,51008,12.4,3,24.189253,-156.493164,9,26.6
9370278,"300234063602780","UOH-MS-0001",2015-08-04 14:01:07,50467,12.4,3,24.189287,-156.492416,10,26.6
9370237,"300234063602780","UOH-MS-0001",2015-08-04 13:50:17,49817,12.4,3,24.189354,-156.491425,12,26.6
9370222,"300234063602780","UOH-MS-0001",2015-08-04 13:40:11,49211,12.4,3,24.189562,-156.490555,12,26.6
9370033,"300234063602780","UOH-MS-0001",2015-08-04 13:30:08,48608,12.4,3,24.189932,-156.489655,8,26.6
9369958,"300234063602780","UOH-MS-0001",2015-08-04 13:20:09,48009,12.4,3,24.190182,-156.488815,9,26.65
9369951,"300234063602780","UOH-MS-0001",2015-08-04 13:10:10,47410,12.4,3,24.190395,-156.487885,10,26.6
9369937,"300234063602780","UOH-MS-0001",2015-08-04 13:00:10,46810,12.4,3,24.190805,-156.486679,12,26.6
9369901,"300234063602780","UOH-MS-0001",2015-08-04 12:50:09,46209,12.4,3,24.191362,-156.485428,11,26.65
9369895,"300234063602780","UOH-MS-0001",2015-08-04 12:40:08,45608,12.4,3,24.191906,-156.484299,12,26.65
9369889,"300234063602780","UOH-MS-0001",2015-08-04 12:30:09,45009,12.4,3,24.192549,-156.483383,11,26.65
9369880,"300234063602780","UOH-MS-0001",2015-08-04 12:20:09,44409,12.4,3,24.193245,-156.482468,9,26.65
9369875,"300234063602780","UOH-MS-0001",2015-08-04 12:10:08,43808,12.4,3,24.193928,-156.481552,10,26.65
9369861,"300234063602780","UOH-MS-0001",2015-08-04 12:00:09,43209,12.4,3,24.194649,-156.480606,12,26.65
9369814,"300234063602780","UOH-MS-0001",2015-08-04 11:50:09,42609,12.4,3,24.19552,-156.479523,11,26.65
9369789,"300234063602780","UOH-MS-0001",2015-08-04 11:40:08,42008,12.4,3,24.196245,-156.478546,11,26.65
9369616,"300234063602780","UOH-MS-0001",2015-08-04 11:30:09,41409,12.4,3,24.197165,-156.477585,14,26.65
9369537,"300234063602780","UOH-MS-0001",2015-08-04 11:20:11,40811,12.4,3,24.198305,-156.476639,12,26.65
9369529,"300234063602780","UOH-MS-0001",2015-08-04 11:10:08,40208,12.4,3,24.199558,-156.475494,8,26.65
9369515,"300234063602780","UOH-MS-0001",2015-08-04 11:00:08,39608,12.4,3,24.20083,-156.474335,11,26.65
9369479,"300234063602780","UOH-MS-0001",2015-08-04 10:50:08,39008,12.4,3,24.202126,-156.47316,11,26.65
9369471,"300234063602780","UOH-MS-0001",2015-08-04 10:40:09,38409,12.4,3,24.203451,-156.471848,11,26.65
9369464,"300234063602780","UOH-MS-0001",2015-08-04 10:30:08,37808,12.4,3,24.204811,-156.470474,13,26.65
9369456,"300234063602780","UOH-MS-0001",2015-08-04 10:20:08,37208,12.4,3,24.206348,-156.469086,9,26.65
9369447,"300234063602780","UOH-MS-0001",2015-08-04 10:10:10,36610,12.4,3,24.20789,-156.467667,12,26.65
9369433,"300234063602780","UOH-MS-0001",2015-08-04 10:01:24,36084,12.4,3,24.209307,-156.466293,11,26.65
9369391,"300234063602780","UOH-MS-0001",2015-08-04 09:50:09,35409,12.4,3,24.211187,-156.4646,10,26.65
9369375,"300234063602780","UOH-MS-0001",2015-08-04 09:40:13,34813,12.4,3,24.212736,-156.463181,11,26.65
9369197,"300234063602780","UOH-MS-0001",2015-08-04 09:30:09,34209,12.4,3,24.21431,-156.461731,13,26.65
9369112,"300234063602780","UOH-MS-0001",2015-08-04 09:21:32,33692,12.4,3,24.215681,-156.460617,10,26.65
9369102,"300234063602780","UOH-MS-0001",2015-08-04 09:10:18,33018,12.4,3,24.217403,-156.459229,13,26.65
9369090,"300234063602780","UOH-MS-0001",2015-08-04 09:00:19,32419,12.4,3,24.218838,-156.457809,9,26.65
9369049,"300234063602780","UOH-MS-0001",2015-08-04 08:50:10,31810,12.4,3,24.220575,-156.456314,9,26.65
9369044,"300234063602780","UOH-MS-0001",2015-08-04 08:40:13,31213,12.4,3,24.22249,-156.454941,11,26.65
9369037,"300234063602780","UOH-MS-0001",2015-08-04 08:30:09,30609,12.4,3,24.22459,-156.45372,10,26.65
9369030,"300234063602780","UOH-MS-0001",2015-08-04 08:20:09,30009,12.4,3,24.226616,-156.452713,11,26.65
9369023,"300234063602780","UOH-MS-0001",2015-08-04 08:10:08,29408,12.4,3,24.22876,-156.451706,9,26.65
9369010,"300234063602780","UOH-MS-0001",2015-08-04 08:00:09,28809,12.4,3,24.230928,-156.450546,11,26.65
9368900,"300234063602780","UOH-MS-0001",2015-08-04 07:50:08,28208,12.4,3,24.233215,-156.449173,12,26.65
9368763,"300234063602780","UOH-MS-0001",2015-08-04 07:40:08,27608,12.4,3,24.235628,-156.447693,9,26.65
9368689,"300234063602780","UOH-MS-0001",2015-08-04 07:30:08,27008,12.4,3,24.238024,-156.446289,13,26.65
9368682,"300234063602780","UOH-MS-0001",2015-08-04 07:20:08,26408,12.4,3,24.240431,-156.444885,10,26.65
9368675,"300234063602780","UOH-MS-0001",2015-08-04 07:10:10,25810,12.4,3,24.242823,-156.443558,13,26.65
9368662,"300234063602780","UOH-MS-0001",2015-08-04 07:00:08,25208,12.4,3,24.245106,-156.442413,13,26.65
9368628,"300234063602780","UOH-MS-0001",2015-08-04 06:50:08,24608,12.4,3,24.247345,-156.441406,13,26.65
9368621,"300234063602780","UOH-MS-0001",2015-08-04 06:40:08,24008,12.4,3,24.249407,-156.440506,9,26.65
9368613,"300234063602780","UOH-MS-0001",2015-08-04 06:30:10,23410,12.4,3,24.251404,-156.43956,11,26.65
9368607,"300234063602780","UOH-MS-0001",2015-08-04 06:20:07,22807,12.4,3,24.253452,-156.43866,10,26.65
9368600,"300234063602780","UOH-MS-0001",2015-08-04 06:10:07,22207,12.4,3,24.255116,-156.437866,11,26.65
9368587,"300234063602780","UOH-MS-0001",2015-08-04 06:01:26,21686,12.4,3,24.256458,-156.43721,12,26.7
9368507,"300234063602780","UOH-MS-0001",2015-08-04 05:50:08,21008,12.4,3,24.258192,-156.436508,11,26.7
9368357,"300234063602780","UOH-MS-0001",2015-08-04 05:40:07,20407,12.4,3,24.259708,-156.436142,12,26.7
9368269,"300234063602780","UOH-MS-0001",2015-08-04 05:30:07,19807,12.4,3,24.261221,-156.43602,11,26.7
9368260,"300234063602780","UOH-MS-0001",2015-08-04 05:20:07,19207,12.4,3,24.262663,-156.435898,11,26.7
9368253,"300234063602780","UOH-MS-0001",2015-08-04 05:10:08,18608,12.4,3,24.264193,-156.435974,11,26.7
9368241,"300234063602780","UOH-MS-0001",2015-08-04 05:00:08,18008,12.4,3,24.265581,-156.436203,11,26.7
9368206,"300234063602780","UOH-MS-0001",2015-08-04 04:50:08,17408,12.4,3,24.266937,-156.436462,13,26.7
9368199,"300234063602780","UOH-MS-0001",2015-08-04 04:40:06,16806,12.4,3,24.268167,-156.436813,10,26.7
9368191,"300234063602780","UOH-MS-0001",2015-08-04 04:30:08,16208,12.4,3,24.269144,-156.437439,14,26.7
9368183,"300234063602780","UOH-MS-0001",2015-08-04 04:20:07,15607,12.4,3,24.269999,-156.438278,11,26.7
9368177,"300234063602780","UOH-MS-0001",2015-08-04 04:10:07,15007,12.4,3,24.270647,-156.439255,9,26.7
9368162,"300234063602780","UOH-MS-0001",2015-08-04 04:00:07,14407,12.4,3,24.27103,-156.440201,13,26.7
9368084,"300234063602780","UOH-MS-0001",2015-08-04 03:50:08,13808,12.4,3,24.271177,-156.441116,12,26.7
9367949,"300234063602780","UOH-MS-0001",2015-08-04 03:41:01,13261,12.4,3,24.271252,-156.441879,10,26.7
9367851,"300234063602780","UOH-MS-0001",2015-08-04 03:30:48,12648,12.4,3,24.271156,-156.442886,12,26.7
9367842,"300234063602780","UOH-MS-0001",2015-08-04 03:20:12,12012,12.4,3,24.27084,-156.443726,14,26.7
9367837,"300234063602780","UOH-MS-0001",2015-08-04 03:10:09,11409,12.4,3,24.270475,-156.444611,10,26.7
9367826,"300234063602780","UOH-MS-0001",2015-08-04 03:00:09,10809,12.4,3,24.269848,-156.445312,10,26.7
9367788,"300234063602780","UOH-MS-0001",2015-08-04 02:50:08,10208,12.4,3,24.268997,-156.446075,14,26.7
9367783,"300234063602780","UOH-MS-0001",2015-08-04 02:40:07,9607,12.4,3,24.268095,-156.446701,10,26.7
9367776,"300234063602780","UOH-MS-0001",2015-08-04 02:30:07,9007,12.4,3,24.267065,-156.447083,11,26.7
9367765,"300234063602780","UOH-MS-0001",2015-08-04 02:20:07,8407,12.4,3,24.266041,-156.447617,11,26.7
9367760,"300234063602780","UOH-MS-0001",2015-08-04 02:10:07,7807,12.4,3,24.264977,-156.448029,10,26.7
9367744,"300234063602780","UOH-MS-0001",2015-08-04 02:00:36,7236,12.4,3,24.264158,-156.448364,11,26.7
9367672,"300234063602780","UOH-MS-0001",2015-08-04 01:50:08,6608,12.4,3,24.263351,-156.448502,9,26.7
9367540,"300234063602780","UOH-MS-0001",2015-08-04 01:40:07,6007,12.4,3,24.262842,-156.448349,10,26.7
9367433,"300234063602780","UOH-MS-0001",2015-08-04 01:30:07,5407,12.4,3,24.262201,-156.447922,13,26.7
9367424,"300234063602780","UOH-MS-0001",2015-08-04 01:20:08,4808,12.4,3,24.261587,-156.447449,11,26.7
9367417,"300234063602780","UOH-MS-0001",2015-08-04 01:10:08,4208,12.4,3,24.261021,-156.447083,10,26.7
9367407,"300234063602780","UOH-MS-0001",2015-08-04 01:00:09,3609,12.4,3,24.260542,-156.446793,10,26.7
9367372,"300234063602780","UOH-MS-0001",2015-08-04 00:50:08,3008,12.4,3,24.260201,-156.44635,13,26.75
9367365,"300234063602780","UOH-MS-0001",2015-08-04 00:40:09,2409,12.4,3,24.259817,-156.445847,13,26.7
9367358,"300234063602780","UOH-MS-0001",2015-08-04 00:30:08,1808,12.4,3,24.259451,-156.44516,14,26.75
9367350,"300234063602780","UOH-MS-0001",2015-08-04 00:20:08,1208,12.4,3,24.259153,-156.444534,13,26.75
9367343,"300234063602780","UOH-MS-0001",2015-08-04 00:10:09,609,12.4,3,24.25885,-156.443985,8,26.7
9367332,"300234063602780","UOH-MS-0001",2015-08-04 00:00:08,8,12.4,3,24.258734,-156.44339,10,26.7
9367277,"300234063602780","UOH-MS-0001",2015-08-03 23:50:09,85809,12.4,3,24.258583,-156.442749,10,26.7
9367170,"300234063602780","UOH-MS-0001",2015-08-03 23:40:09,85209,12.4,3,24.258532,-156.442017,14,26.75
9367007,"300234063602780","UOH-MS-0001",2015-08-03 23:30:08,84608,12.4,3,24.258524,-156.441299,11,26.75
9367002,"300234063602780","UOH-MS-0001",2015-08-03 23:20:58,84058,12.4,3,24.258612,-156.440475,9,26.75
9366993,"300234063602780","UOH-MS-0001",2015-08-03 23:10:10,83410,12.4,3,24.258799,-156.439743,11,26.75
9366980,"300234063602780","UOH-MS-0001",2015-08-03 23:00:09,82809,12.4,3,24.258957,-156.438858,11,26.7
9366948,"300234063602780","UOH-MS-0001",2015-08-03 22:51:25,82285,12.4,3,24.259209,-156.438004,12,26.7
9366939,"300234063602780","UOH-MS-0001",2015-08-03 22:40:11,81611,12.4,3,24.259573,-156.436874,12,26.75
9366932,"300234063602780","UOH-MS-0001",2015-08-03 22:30:08,81008,12.4,3,24.259884,-156.435623,12,26.75
9366923,"300234063602780","UOH-MS-0001",2015-08-03 22:20:11,80411,12.4,3,24.260401,-156.434418,11,26.75
9366917,"300234063602780","UOH-MS-0001",2015-08-03 22:10:08,79808,12.4,3,24.261084,-156.433029,12,26.7
